bioID,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,playerID,year,stint_x,tmID,lgID,GP_x,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,W,L,coachID,stint_y,won_x,lost_x,post_wins,post_losses,franchID,confID,rank,playoff,firstRound,semis,finals,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,tmORB,tmDRB,tmTRB,opptmORB,opptmDRB,opptmTRB,won_y,lost_y,GP_y,homeW,homeL,awayW,awayL,confW,confL,min,attend
willina01w,F-C,0,0,74.0,210,UCLA,,1970-11-30,willina01w,3,0,UTA,WNBA,31,31,1008,351,105,150,255,38,38,16,72,122,285,124,132,98,12,5,4,5,5,186,70,21,25,46,7,5,7,8,16,47,25,28,19,4,1,1,2,3,harveca99w,0,20,12,2,3,SAS,WE,3,Y,W,,,Utah Starzz,843,1911,643,844,89,247,347,721,478,665,228,522,178,2418,851,2067,516,688,126,377,361,645,489,724,260,444,149,2344,0,0,0,0,0,0,20,12,32,12,4,8,8,12,9,6450,118720
ajavoma01w,G,0,0,68.0,160,Rutgers,,1986-05-07,ajavoma01w,10,0,WAS,WNBA,34,4,587,272,27,37,64,37,37,4,50,84,253,85,110,74,82,28,1,2,0,34,19,1,4,5,3,4,0,2,6,16,6,6,5,8,2,0,0,2,plankju99w,0,16,18,0,2,WAS,EA,4,Y,L,,,Washington Mystics,933,2205,580,827,139,426,388,803,453,725,314,607,118,2585,945,2184,570,755,162,478,322,789,524,778,315,576,156,2622,0,0,0,0,0,0,16,18,34,11,6,5,12,10,12,6875,192747
beardal01w,G-F,0,0,71.0,160,Duke,,1982-05-14,beardal01w,10,0,WAS,WNBA,31,30,985,492,19,104,123,68,72,18,100,97,438,188,114,84,107,32,2,2,2,54,19,1,3,4,5,2,0,0,6,26,8,3,2,8,1,0,0,2,plankju99w,0,16,18,0,2,WAS,EA,4,Y,L,,,Washington Mystics,933,2205,580,827,139,426,388,803,453,725,314,607,118,2585,945,2184,570,755,162,478,322,789,524,778,315,576,156,2622,0,0,0,0,0,0,16,18,34,11,6,5,12,10,12,6875,192747
blueni01w,G,0,0,68.0,163,UCLA,,1984-03-29,blueni01w,10,0,WAS,WNBA,16,0,91,24,2,8,10,12,7,0,13,12,24,7,10,7,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,plankju99w,0,16,18,0,2,WAS,EA,4,Y,L,,,Washington Mystics,933,2205,580,827,139,426,388,803,453,725,314,607,118,2585,945,2184,570,755,162,478,322,789,524,778,315,576,156,2622,0,0,0,0,0,0,16,18,34,11,6,5,12,10,12,6875,192747
colemma01w,G-F,0,0,73.0,160,Maryland,,1987-01-04,colemma01w,10,0,WAS,WNBA,28,0,525,171,22,54,76,22,20,9,34,44,159,54,45,34,80,29,0,2,0,53,21,3,7,10,3,4,4,7,3,19,6,5,5,8,4,0,0,2,plankju99w,0,16,18,0,2,WAS,EA,4,Y,L,,,Washington Mystics,933,2205,580,827,139,426,388,803,453,725,314,607,118,2585,945,2184,570,755,162,478,322,789,524,778,315,576,156,2622,0,0,0,0,0,0,16,18,34,11,6,5,12,10,12,6875,192747
currimo01w,F,0,0,72.0,177,Duke,,1983-02-25,currimo01w,10,0,WAS,WNBA,34,34,728,278,38,108,146,61,29,14,57,83,217,78,127,102,52,20,0,2,2,37,10,8,7,15,1,4,1,3,8,15,2,7,6,3,0,0,0,2,plankju99w,0,16,18,0,2,WAS,EA,4,Y,L,,,Washington Mystics,933,2205,580,827,139,426,388,803,453,725,314,607,118,2585,945,2184,570,755,162,478,322,789,524,778,315,576,156,2622,0,0,0,0,0,0,16,18,34,11,6,5,12,10,12,6875,192747
hardili01w,G,0,0,68.0,139,Duke,,1984-06-12,hardili01w,10,0,WAS,WNBA,34,34,1194,435,24,111,135,154,43,13,101,68,375,163,119,89,62,20,1,2,2,81,21,1,4,5,8,3,0,10,6,26,10,1,1,3,0,0,0,2,plankju99w,0,16,18,0,2,WAS,EA,4,Y,L,,,Washington Mystics,933,2205,580,827,139,426,388,803,453,725,314,607,118,2585,945,2184,570,755,162,478,322,789,524,778,315,576,156,2622,0,0,0,0,0,0,16,18,34,11,6,5,12,10,12,6875,192747
humphta01w,C,0,0,75.0,190,Georgia,,1985-12-29,humphta01w,10,1,WAS,WNBA,9,0,67,20,4,9,13,3,1,3,6,15,28,7,5,3,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,plankju99w,0,16,18,0,2,WAS,EA,4,Y,L,,,Washington Mystics,933,2205,580,827,139,426,388,803,453,725,314,607,118,2585,945,2184,570,755,162,478,322,789,524,778,315,576,156,2622,0,0,0,0,0,0,16,18,34,11,6,5,12,10,12,6875,192747
langhcr01w,F-C,0,0,74.0,184,Maryland,,1986-10-27,langhcr01w,10,0,WAS,WNBA,34,22,1013,408,101,167,268,29,34,13,76,74,284,163,119,82,2,0,0,2,2,79,33,5,15,20,1,1,1,6,6,20,14,8,5,0,0,0,0,2,plankju99w,0,16,18,0,2,WAS,EA,4,Y,L,,,Washington Mystics,933,2205,580,827,139,426,388,803,453,725,314,607,118,2585,945,2184,570,755,162,478,322,789,524,778,315,576,156,2622,0,0,0,0,0,0,16,18,34,11,6,5,12,10,12,6875,192747
mannkr01w,F,0,0,73.0,185,UC Santa Barbara,,1983-08-10,mannkr01w,10,0,WAS,WNBA,16,0,95,25,2,12,14,6,3,0,3,9,28,10,1,1,18,4,0,1,0,8,3,1,0,1,0,0,0,1,1,2,1,0,0,2,1,0,0,2,plankju99w,0,16,18,0,2,WAS,EA,4,Y,L,,,Washington Mystics,933,2205,580,827,139,426,388,803,453,725,314,607,118,2585,945,2184,570,755,162,478,322,789,524,778,315,576,156,2622,0,0,0,0,0,0,16,18,34,11,6,5,12,10,12,6875,192747
melvich01w,C-F,0,0,75.0,185,North Carolina State,,1976-05-03,melvich01w,10,0,WAS,WNBA,34,33,756,201,79,79,158,36,34,29,50,101,188,84,61,33,1,0,0,2,2,45,17,2,4,6,4,2,1,7,10,12,7,3,3,0,0,1,0,2,plankju99w,0,16,18,0,2,WAS,EA,4,Y,L,,,Washington Mystics,933,2205,580,827,139,426,388,803,453,725,314,607,118,2585,945,2184,570,755,162,478,322,789,524,778,315,576,156,2622,0,0,0,0,0,0,16,18,34,11,6,5,12,10,12,6875,192747
mosbybe01w,F,0,0,73.0,172,Baylor,Florida,1984-02-14,mosbybe01w,10,0,WAS,WNBA,24,0,169,46,15,22,37,3,8,1,16,29,47,17,14,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,plankju99w,0,16,18,0,2,WAS,EA,4,Y,L,,,Washington Mystics,933,2205,580,827,139,426,388,803,453,725,314,607,118,2585,945,2184,570,755,162,478,322,789,524,778,315,576,156,2622,0,0,0,0,0,0,16,18,34,11,6,5,12,10,12,6875,192747
sanfona01w,F-C,0,0,76.0,200,Kansas,,1976-05-10,sanfona01w,10,0,WAS,WNBA,34,13,663,213,55,92,147,22,26,14,73,109,164,77,102,59,0,0,1,2,0,35,10,3,2,5,3,0,1,2,10,7,5,2,0,0,0,1,0,2,plankju99w,0,16,18,0,2,WAS,EA,4,Y,L,,,Washington Mystics,933,2205,580,827,139,426,388,803,453,725,314,607,118,2585,945,2184,570,755,162,478,322,789,524,778,315,576,156,2622,0,0,0,0,0,0,16,18,34,11,6,5,12,10,12,6875,192747
aldrima01w,G,0,0,71.0,153,UNC Charlotte,,1973-09-15,aldrima01w,1,0,WAS,WNBA,29,0,272,63,8,16,24,28,9,4,27,30,54,25,22,7,12,6,0,2,0,49,14,1,3,4,7,1,0,1,3,11,5,8,4,3,0,0,0,2,darscna99w,1,9,11,0,0,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
aldrima01w,G,0,0,71.0,153,UNC Charlotte,,1973-09-15,aldrima01w,1,0,WAS,WNBA,29,0,272,63,8,16,24,28,9,4,27,30,54,25,22,7,12,6,0,2,0,49,14,1,3,4,7,1,0,1,3,11,5,8,4,3,0,0,0,2,walkeda01w,2,5,7,0,2,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
anderke01w,G,0,0,67.0,125,Wisconsin,,1974-05-17,anderke01w,1,0,WAS,WNBA,30,9,434,75,12,34,46,75,25,3,47,53,68,29,18,14,8,3,0,2,2,30,2,2,3,5,5,0,0,4,1,3,1,2,0,0,0,0,0,2,darscna99w,1,9,11,0,0,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
anderke01w,G,0,0,67.0,125,Wisconsin,,1974-05-17,anderke01w,1,0,WAS,WNBA,30,9,434,75,12,34,46,75,25,3,47,53,68,29,18,14,8,3,0,2,2,30,2,2,3,5,5,0,0,4,1,3,1,2,0,0,0,0,0,2,walkeda01w,2,5,7,0,2,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
bullevi01w,F,0,0,75.0,185,Maryland,,1967-10-04,bullevi01w,1,0,WAS,WNBA,32,32,1094,342,61,122,183,42,64,47,58,88,294,143,63,45,34,11,0,2,2,69,30,2,7,9,3,5,5,2,5,20,10,6,6,7,4,0,0,2,darscna99w,1,9,11,0,0,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
bullevi01w,F,0,0,75.0,185,Maryland,,1967-10-04,bullevi01w,1,0,WAS,WNBA,32,32,1094,342,61,122,183,42,64,47,58,88,294,143,63,45,34,11,0,2,2,69,30,2,7,9,3,5,5,2,5,20,10,6,6,7,4,0,0,2,walkeda01w,2,5,7,0,2,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
campbmi01w,F-C,0,0,77.0,170,USC,,1974-02-20,campbmi01w,1,0,WAS,WNBA,5,0,22,6,0,2,2,1,0,1,3,2,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,darscna99w,1,9,11,0,0,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
campbmi01w,F-C,0,0,77.0,170,USC,,1974-02-20,campbmi01w,1,0,WAS,WNBA,5,0,22,6,0,2,2,1,0,1,3,2,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,walkeda01w,2,5,7,0,2,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
cunnibe01w,G,0,0,72.0,163,Notre Dame,,1975-06-05,cunnibe01w,1,0,WAS,WNBA,21,0,198,59,4,17,21,12,2,0,12,23,68,17,19,16,37,9,0,2,0,13,7,0,0,0,0,1,0,1,0,6,3,0,0,4,1,0,0,2,darscna99w,1,9,11,0,0,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
cunnibe01w,G,0,0,72.0,163,Notre Dame,,1975-06-05,cunnibe01w,1,0,WAS,WNBA,21,0,198,59,4,17,21,12,2,0,12,23,68,17,19,16,37,9,0,2,0,13,7,0,0,0,0,1,0,1,0,6,3,0,0,4,1,0,0,2,walkeda01w,2,5,7,0,2,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
holdsch01w,F,0,0,74.0,172,Tennessee,,1977-08-09,holdsch01w,1,0,WAS,WNBA,32,32,1131,561,57,183,240,80,47,18,93,74,499,232,128,87,39,10,0,2,2,75,30,3,8,11,1,3,1,6,2,29,13,4,4,1,0,0,0,2,darscna99w,1,9,11,0,0,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
holdsch01w,F,0,0,74.0,172,Tennessee,,1977-08-09,holdsch01w,1,0,WAS,WNBA,32,32,1131,561,57,183,240,80,47,18,93,74,499,232,128,87,39,10,0,2,2,75,30,3,8,11,1,3,1,6,2,29,13,4,4,1,0,0,0,2,walkeda01w,2,5,7,0,2,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
mccrani01w,G,0,0,71.0,158,Tennessee,,1971-12-11,mccrani01w,1,0,WAS,WNBA,32,32,1046,497,22,34,56,85,45,5,89,79,385,167,147,113,151,50,0,2,2,70,15,2,4,6,13,1,0,10,6,16,7,0,0,7,1,0,0,2,darscna99w,1,9,11,0,0,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
mccrani01w,G,0,0,71.0,158,Tennessee,,1971-12-11,mccrani01w,1,0,WAS,WNBA,32,32,1046,497,22,34,56,85,45,5,89,79,385,167,147,113,151,50,0,2,2,70,15,2,4,6,13,1,0,10,6,16,7,0,0,7,1,0,0,2,walkeda01w,2,5,7,0,2,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
millsta01w,C,0,0,75.0,232,Alabama,,1976-02-29,millsta01w,1,0,WAS,WNBA,31,0,295,130,39,41,80,9,10,8,37,71,105,46,51,38,0,0,1,2,0,21,11,2,1,3,0,0,0,3,7,7,4,8,3,0,0,0,0,2,darscna99w,1,9,11,0,0,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
millsta01w,C,0,0,75.0,232,Alabama,,1976-02-29,millsta01w,1,0,WAS,WNBA,31,0,295,130,39,41,80,9,10,8,37,71,105,46,51,38,0,0,1,2,0,21,11,2,1,3,0,0,0,3,7,7,4,8,3,0,0,0,0,2,walkeda01w,2,5,7,0,2,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
nagyan01w,G,0,0,67.0,147,Florida International,,1971-11-16,nagyan01w,1,0,WAS,WNBA,23,23,694,97,10,53,63,118,17,8,55,55,79,31,26,21,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,darscna99w,1,9,11,0,0,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
nagyan01w,G,0,0,67.0,147,Florida International,,1971-11-16,nagyan01w,1,0,WAS,WNBA,23,23,694,97,10,53,63,118,17,8,55,55,79,31,26,21,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,walkeda01w,2,5,7,0,2,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
owenhe01w,F,0,0,77.0,212,Stanford,,1976-05-06,owenhe01w,1,0,WAS,WNBA,11,0,60,2,2,7,9,2,0,0,3,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,darscna99w,1,9,11,0,0,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
owenhe01w,F,0,0,77.0,212,Stanford,,1976-05-06,owenhe01w,1,0,WAS,WNBA,11,0,60,2,2,7,9,2,0,0,3,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,walkeda01w,2,5,7,0,2,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
pagemu01w,F,0,0,74.0,160,Florida,,1975-09-18,pagemu01w,1,0,WAS,WNBA,32,32,1046,314,79,129,208,64,23,32,63,103,222,131,92,52,0,0,2,2,2,69,11,2,4,6,1,2,0,4,5,9,4,4,3,0,0,0,0,2,darscna99w,1,9,11,0,0,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
pagemu01w,F,0,0,74.0,160,Florida,,1975-09-18,pagemu01w,1,0,WAS,WNBA,32,32,1046,314,79,129,208,64,23,32,63,103,222,131,92,52,0,0,2,2,2,69,11,2,4,6,1,2,0,4,5,9,4,4,3,0,0,0,0,2,walkeda01w,2,5,7,0,2,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
robinre01w,G,0,0,71.0,166,Virginia,,1978-06-15,robinre01w,1,0,WAS,WNBA,2,0,5,4,0,0,0,0,1,0,1,3,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,darscna99w,1,9,11,0,0,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
robinre01w,G,0,0,71.0,166,Virginia,,1978-06-15,robinre01w,1,0,WAS,WNBA,2,0,5,4,0,0,0,0,1,0,1,3,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,walkeda01w,2,5,7,0,2,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
washito01w,F,0,0,71.0,160,Florida,,1977-12-30,washito01w,1,0,WAS,WNBA,19,0,103,26,6,8,14,5,2,0,4,4,29,8,6,4,14,6,0,1,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,darscna99w,1,9,11,0,0,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
washito01w,F,0,0,71.0,160,Florida,,1977-12-30,washito01w,1,0,WAS,WNBA,19,0,103,26,6,8,14,5,2,0,4,4,29,8,6,4,14,6,0,1,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,walkeda01w,2,5,7,0,2,WAS,EA,4,Y,L,,,Washington Mystics,832,1813,403,578,109,335,300,646,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,513,595,261,456,102,2221,0,0,0,0,0,0,14,18,32,7,9,7,9,13,8,6400,244134
allench01w,G,0,0,71.0,135,Notre Dame,,1986-07-23,allench01w,9,0,SAC,WNBA,6,0,49,16,2,4,6,3,1,0,6,5,16,7,0,0,6,2,0,2,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,bouceje01w,0,18,16,1,2,SAC,WE,4,Y,L,,,Sacramento Monarchs,883,2159,611,816,168,438,388,721,473,690,319,586,77,2545,958,2128,469,622,186,542,308,767,581,759,267,624,206,2571,0,0,0,0,0,0,18,16,34,13,4,5,12,9,11,6800,139066
atkinla01w,G-F,0,0,72.0,172,North Carolina,,1984-03-22,atkinla01w,9,0,SAC,WNBA,5,1,73,14,3,11,14,8,5,2,10,5,16,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,bouceje01w,0,18,16,1,2,SAC,WE,4,Y,L,,,Sacramento Monarchs,883,2159,611,816,168,438,388,721,473,690,319,586,77,2545,958,2128,469,622,186,542,308,767,581,759,267,624,206,2571,0,0,0,0,0,0,18,16,34,13,4,5,12,9,11,6800,139066
brunsre01w,F,0,0,75.0,175,Georgetown,,1981-12-11,brunsre01w,9,0,SAC,WNBA,30,30,779,327,87,126,213,13,36,20,51,82,270,135,85,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,bouceje01w,0,18,16,1,2,SAC,WE,4,Y,L,,,Sacramento Monarchs,883,2159,611,816,168,438,388,721,473,690,319,586,77,2545,958,2128,469,622,186,542,308,767,581,759,267,624,206,2571,0,0,0,0,0,0,18,16,34,13,4,5,12,9,11,6800,139066
frankaq01w,G,0,0,64.0,154,Texas A&M,,1985-09-29,frankaq01w,9,0,SAC,WNBA,34,0,351,53,5,40,45,59,16,1,26,44,70,19,14,9,24,6,0,3,0,19,2,0,1,1,1,1,0,2,2,6,1,0,0,4,0,0,1,2,bouceje01w,0,18,16,1,2,SAC,WE,4,Y,L,,,Sacramento Monarchs,883,2159,611,816,168,438,388,721,473,690,319,586,77,2545,958,2128,469,622,186,542,308,767,581,759,267,624,206,2571,0,0,0,0,0,0,18,16,34,13,4,5,12,9,11,6800,139066
harpela01w,F-C,0,0,77.0,190,Maryland,,1986-04-11,harpela01w,9,0,SAC,WNBA,34,1,560,188,68,69,137,12,15,20,48,80,135,64,103,60,0,0,0,3,0,42,9,5,4,9,2,2,1,10,11,8,3,6,3,0,0,0,1,2,bouceje01w,0,18,16,1,2,SAC,WE,4,Y,L,,,Sacramento Monarchs,883,2159,611,816,168,438,388,721,473,690,319,586,77,2545,958,2128,469,622,186,542,308,767,581,759,267,624,206,2571,0,0,0,0,0,0,18,16,34,13,4,5,12,9,11,6800,139066
kellycr01w,F,0,0,74.0,190,Western Kentucky,,1986-09-15,kellycr01w,9,0,SAC,WNBA,33,4,551,243,47,62,109,15,18,5,41,61,138,62,140,119,1,0,0,3,3,80,37,4,6,10,4,1,0,2,8,20,14,10,9,0,0,0,1,2,bouceje01w,0,18,16,1,2,SAC,WE,4,Y,L,,,Sacramento Monarchs,883,2159,611,816,168,438,388,721,473,690,319,586,77,2545,958,2128,469,622,186,542,308,767,581,759,267,624,206,2571,0,0,0,0,0,0,18,16,34,13,4,5,12,9,11,6800,139066
lawsoka01w,G,0,0,69.0,165,Tennessee,,1981-02-14,lawsoka01w,9,0,SAC,WNBA,32,32,829,391,16,66,82,67,28,2,48,41,343,139,58,53,139,60,0,3,3,81,29,1,14,15,13,2,0,7,5,23,11,5,4,8,3,0,1,2,bouceje01w,0,18,16,1,2,SAC,WE,4,Y,L,,,Sacramento Monarchs,883,2159,611,816,168,438,388,721,473,690,319,586,77,2545,958,2128,469,622,186,542,308,767,581,759,267,624,206,2571,0,0,0,0,0,0,18,16,34,13,4,5,12,9,11,6800,139066
newtoch01w,G,0,0,71.0,154,Rutgers,,1983-02-17,newtoch01w,9,0,SAC,WNBA,26,0,393,117,13,22,35,28,30,1,25,56,95,38,51,39,7,2,0,3,0,44,13,0,2,2,3,2,0,2,8,7,5,2,2,1,1,1,1,2,bouceje01w,0,18,16,1,2,SAC,WE,4,Y,L,,,Sacramento Monarchs,883,2159,611,816,168,438,388,721,473,690,319,586,77,2545,958,2128,469,622,186,542,308,767,581,759,267,624,206,2571,0,0,0,0,0,0,18,16,34,13,4,5,12,9,11,6800,139066
penicti01w,G,0,0,71.0,145,Old Dominion,,1974-09-18,penicti01w,9,0,SAC,WNBA,33,33,856,284,19,80,99,172,67,4,87,80,222,83,136,110,28,8,1,3,3,94,41,2,10,12,19,7,1,5,7,37,18,3,2,4,3,0,1,2,bouceje01w,0,18,16,1,2,SAC,WE,4,Y,L,,,Sacramento Monarchs,883,2159,611,816,168,438,388,721,473,690,319,586,77,2545,958,2128,469,622,186,542,308,767,581,759,267,624,206,2571,0,0,0,0,0,0,18,16,34,13,4,5,12,9,11,6800,139066
powelni01w,F,0,0,74.0,175,Stanford,,1982-06-22,powelni01w,9,0,SAC,WNBA,34,33,944,463,41,109,150,46,40,6,62,78,437,161,75,63,190,78,2,3,3,90,54,5,13,18,8,3,1,7,11,39,20,10,10,16,4,0,1,2,bouceje01w,0,18,16,1,2,SAC,WE,4,Y,L,,,Sacramento Monarchs,883,2159,611,816,168,438,388,721,473,690,319,586,77,2545,958,2128,469,622,186,542,308,767,581,759,267,624,206,2571,0,0,0,0,0,0,18,16,34,13,4,5,12,9,11,6800,139066
