bioID,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,year,stint_x,tmID,GP_x,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,W,L,coachID,stint_y,won_x,lost_x,post_wins,post_losses,franchID,confID,rank,playoff,firstRound,semis,finals,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,tmORB,tmDRB,tmTRB,opptmORB,opptmDRB,opptmTRB,won_y,lost_y,GP_y,homeW,homeL,awayW,awayL,confW,confL,min,attend
darlihe01w,G,0,0,66.0,164,Penn State,,1978-08-29,5,0,MIN,33,22,707,140,11,56,67,115,30,4,74,83,130,43,63,42,55,12,0,2,2,44,7,2,1,3,3,3,0,11,4,9,2,2,1,3,2,0,0.0,2.0,mcconsu01w,0,18,16,0,2,MIN,WE,3,Y,L,,,Minnesota Lynx,767,1900,454,640,177,542,332,724,526,660,257,613,139,2165,804,1972,490,669,92,330,323,713,508,676,333,502,133,2190,0,0,0,0,0,0,18,16,34,11,6,7,10,12,10,6850,125097
edwarte01w,G-F,0,0,71.0,155,Georgia,,1964-07-09,5,0,MIN,34,34,697,194,29,61,90,79,47,8,93,37,200,74,30,21,85,25,0,2,2,43,6,1,4,5,2,3,1,4,5,6,1,4,3,5,1,0,0.0,2.0,mcconsu01w,0,18,16,0,2,MIN,WE,3,Y,L,,,Minnesota Lynx,767,1900,454,640,177,542,332,724,526,660,257,613,139,2165,804,1972,490,669,92,330,323,713,508,676,333,502,133,2190,0,0,0,0,0,0,18,16,34,11,6,7,10,12,10,6850,125097
haydeva01w,C,0,0,76.0,240,Florida,,1982-06-05,5,0,MIN,29,1,350,153,23,61,84,7,7,29,34,65,159,66,38,21,0,0,0,2,0,16,4,0,2,2,0,0,1,3,2,7,2,0,0,0,0,0,0.0,2.0,mcconsu01w,0,18,16,0,2,MIN,WE,3,Y,L,,,Minnesota Lynx,767,1900,454,640,177,542,332,724,526,660,257,613,139,2165,804,1972,490,669,92,330,323,713,508,676,333,502,133,2190,0,0,0,0,0,0,18,16,34,11,6,7,10,12,10,6850,125097
jacobam01w,G,0,0,68.0,152,Boston College,,1982-06-29,5,0,MIN,32,0,391,101,3,33,36,47,13,0,45,36,100,31,22,20,60,19,0,2,0,36,8,0,1,1,2,0,0,4,0,5,3,2,1,2,1,0,0.0,2.0,mcconsu01w,0,18,16,0,2,MIN,WE,3,Y,L,,,Minnesota Lynx,767,1900,454,640,177,542,332,724,526,660,257,613,139,2165,804,1972,490,669,92,330,323,713,508,676,333,502,133,2190,0,0,0,0,0,0,18,16,34,11,6,7,10,12,10,6850,125097
lassiam01w,F,0,0,73.0,160,Missouri,,1979-06-09,5,0,MIN,33,12,563,127,15,65,80,37,21,22,40,74,135,47,9,6,89,27,0,2,0,30,9,0,4,4,1,2,3,4,5,7,3,0,0,6,3,0,0.0,2.0,mcconsu01w,0,18,16,0,2,MIN,WE,3,Y,L,,,Minnesota Lynx,767,1900,454,640,177,542,332,724,526,660,257,613,139,2165,804,1972,490,669,92,330,323,713,508,676,333,502,133,2190,0,0,0,0,0,0,18,16,34,11,6,7,10,12,10,6850,125097
lovelst01w,F,0,0,76.0,170,Purdue,,1974-12-05,5,0,MIN,34,0,388,121,25,41,66,20,18,9,45,47,122,49,24,20,17,3,0,2,0,17,6,1,2,3,1,0,1,1,0,4,2,4,2,1,0,0,0.0,2.0,mcconsu01w,0,18,16,0,2,MIN,WE,3,Y,L,,,Minnesota Lynx,767,1900,454,640,177,542,332,724,526,660,257,613,139,2165,804,1972,490,669,92,330,323,713,508,676,333,502,133,2190,0,0,0,0,0,0,18,16,34,11,6,7,10,12,10,6850,125097
ohldeni01w,F-C,0,0,77.0,190,Kansas State,,1982-03-13,5,0,MIN,34,34,1018,397,83,111,194,60,16,45,74,103,308,136,177,125,2,0,1,2,2,74,28,4,6,10,9,1,0,6,5,23,11,10,6,0,0,0,0.0,2.0,mcconsu01w,0,18,16,0,2,MIN,WE,3,Y,L,,,Minnesota Lynx,767,1900,454,640,177,542,332,724,526,660,257,613,139,2165,804,1972,490,669,92,330,323,713,508,676,333,502,133,2190,0,0,0,0,0,0,18,16,34,11,6,7,10,12,10,6850,125097
slauggw01w,F,0,0,75.0,181,Tulane,,1980-07-01,5,0,MIN,3,0,7,2,0,1,1,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,mcconsu01w,0,18,16,0,2,MIN,WE,3,Y,L,,,Minnesota Lynx,767,1900,454,640,177,542,332,724,526,660,257,613,139,2165,804,1972,490,669,92,330,323,713,508,676,333,502,133,2190,0,0,0,0,0,0,18,16,34,11,6,7,10,12,10,6850,125097
smithka01w,G-F,0,0,71.0,174,Ohio State,,1974-06-04,5,0,MIN,23,23,800,432,17,67,84,52,23,6,51,63,318,137,109,98,139,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,mcconsu01w,0,18,16,0,2,MIN,WE,3,Y,L,,,Minnesota Lynx,767,1900,454,640,177,542,332,724,526,660,257,613,139,2165,804,1972,490,669,92,330,323,713,508,676,333,502,133,2190,0,0,0,0,0,0,18,16,34,11,6,7,10,12,10,6850,125097
vangomi01w,C,0,0,78.0,187,Duke,,1977-05-10,5,0,MIN,8,0,66,22,6,7,13,1,0,1,7,8,19,9,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,mcconsu01w,0,18,16,0,2,MIN,WE,3,Y,L,,,Minnesota Lynx,767,1900,454,640,177,542,332,724,526,660,257,613,139,2165,804,1972,490,669,92,330,323,713,508,676,333,502,133,2190,0,0,0,0,0,0,18,16,34,11,6,7,10,12,10,6850,125097
abrossv01w,F,0,0,74.0,169,Connecticut,,1980-07-09,6,0,MIN,31,31,777,304,29,78,107,60,48,6,80,86,276,109,73,53,82,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,0,14,20,0,0,MIN,WE,6,N,,,,Minnesota Lynx,801,1946,437,601,172,492,310,715,531,624,258,536,127,2211,862,2019,435,592,129,376,344,711,537,665,275,487,144,2288,0,0,0,0,0,0,14,20,34,11,6,3,14,9,13,6850,113447
batteja01w,F,0,0,73.0,163,Notre Dame,,1983-03-26,6,0,MIN,8,0,46,0,0,5,5,3,0,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,0,14,20,0,0,MIN,WE,6,N,,,,Minnesota Lynx,801,1946,437,601,172,492,310,715,531,624,258,536,127,2211,862,2019,435,592,129,376,344,711,537,665,275,487,144,2288,0,0,0,0,0,0,14,20,34,11,6,3,14,9,13,6850,113447
harrokr01w,G,0,0,64.0,139,,,1975-03-04,6,0,MIN,34,34,832,156,11,71,82,96,38,1,54,37,151,53,36,28,68,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,0,14,20,0,0,MIN,WE,6,N,,,,Minnesota Lynx,801,1946,437,601,172,492,310,715,531,624,258,536,127,2211,862,2019,435,592,129,376,344,711,537,665,275,487,144,2288,0,0,0,0,0,0,14,20,34,11,6,3,14,9,13,6850,113447
haydeva01w,C,0,0,76.0,240,Florida,,1982-06-05,6,0,MIN,31,25,595,246,48,115,163,23,15,68,63,110,238,103,72,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,0,14,20,0,0,MIN,WE,6,N,,,,Minnesota Lynx,801,1946,437,601,172,492,310,715,531,624,258,536,127,2211,862,2019,435,592,129,376,344,711,537,665,275,487,144,2288,0,0,0,0,0,0,14,20,34,11,6,3,14,9,13,6850,113447
jacobam01w,G,0,0,68.0,152,Boston College,,1982-06-29,6,0,MIN,33,0,478,121,4,15,19,68,19,4,46,34,104,40,29,21,53,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,0,14,20,0,0,MIN,WE,6,N,,,,Minnesota Lynx,801,1946,437,601,172,492,310,715,531,624,258,536,127,2211,862,2019,435,592,129,376,344,711,537,665,275,487,144,2288,0,0,0,0,0,0,14,20,34,11,6,3,14,9,13,6850,113447
jonesch01w,G-F,0,0,69.0,150,Houston,,1982-03-25,6,2,MIN,10,9,281,81,10,23,33,30,13,3,17,26,83,29,19,12,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,0,14,20,0,0,MIN,WE,6,N,,,,Minnesota Lynx,801,1946,437,601,172,492,310,715,531,624,258,536,127,2211,862,2019,435,592,129,376,344,711,537,665,275,487,144,2288,0,0,0,0,0,0,14,20,34,11,6,3,14,9,13,6850,113447
kingbsu01w,G,0,0,67.0,135,Stanford,,1981-07-27,6,0,MIN,3,0,17,3,0,1,1,1,0,1,0,2,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,0,14,20,0,0,MIN,WE,6,N,,,,Minnesota Lynx,801,1946,437,601,172,492,310,715,531,624,258,536,127,2211,862,2019,435,592,129,376,344,711,537,665,275,487,144,2288,0,0,0,0,0,0,14,20,34,11,6,3,14,9,13,6850,113447
lassiam01w,F,0,0,73.0,160,Missouri,,1979-06-09,6,0,MIN,31,3,388,107,10,36,46,23,14,4,29,55,115,38,11,7,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,0,14,20,0,0,MIN,WE,6,N,,,,Minnesota Lynx,801,1946,437,601,172,492,310,715,531,624,258,536,127,2211,862,2019,435,592,129,376,344,711,537,665,275,487,144,2288,0,0,0,0,0,0,14,20,34,11,6,3,14,9,13,6850,113447
lewisty01w,G,0,0,70.0,152,North Carolina State,,1979-05-08,6,2,MIN,11,0,90,28,0,5,5,7,3,1,11,7,27,10,9,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,0,14,20,0,0,MIN,WE,6,N,,,,Minnesota Lynx,801,1946,437,601,172,492,310,715,531,624,258,536,127,2211,862,2019,435,592,129,376,344,711,537,665,275,487,144,2288,0,0,0,0,0,0,14,20,34,11,6,3,14,9,13,6850,113447
lovelst01w,F,0,0,76.0,170,Purdue,,1974-12-05,6,0,MIN,34,2,594,209,35,72,107,31,24,11,37,57,173,70,54,43,63,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,0,14,20,0,0,MIN,WE,6,N,,,,Minnesota Lynx,801,1946,437,601,172,492,310,715,531,624,258,536,127,2211,862,2019,435,592,129,376,344,711,537,665,275,487,144,2288,0,0,0,0,0,0,14,20,34,11,6,3,14,9,13,6850,113447
mannkr01w,F,0,0,73.0,185,UC Santa Barbara,,1983-08-10,6,0,MIN,24,0,185,71,11,24,35,11,8,1,7,16,60,30,16,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,0,14,20,0,0,MIN,WE,6,N,,,,Minnesota Lynx,801,1946,437,601,172,492,310,715,531,624,258,536,127,2211,862,2019,435,592,129,376,344,711,537,665,275,487,144,2288,0,0,0,0,0,0,14,20,34,11,6,3,14,9,13,6850,113447
martinu01w,G,0,0,69.0,167,,,1984-02-29,6,0,MIN,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,0,14,20,0,0,MIN,WE,6,N,,,,Minnesota Lynx,801,1946,437,601,172,492,310,715,531,624,258,536,127,2211,862,2019,435,592,129,376,344,711,537,665,275,487,144,2288,0,0,0,0,0,0,14,20,34,11,6,3,14,9,13,6850,113447
ohldeni01w,F-C,0,0,77.0,190,Kansas State,,1982-03-13,6,0,MIN,34,34,1038,382,63,131,194,78,21,22,84,92,292,133,142,116,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,0,14,20,0,0,MIN,WE,6,N,,,,Minnesota Lynx,801,1946,437,601,172,492,310,715,531,624,258,536,127,2211,862,2019,435,592,129,376,344,711,537,665,275,487,144,2288,0,0,0,0,0,0,14,20,34,11,6,3,14,9,13,6850,113447
smithka01w,G-F,0,0,71.0,174,Ohio State,,1974-06-04,6,1,MIN,23,23,766,306,12,43,55,61,25,2,54,46,261,100,90,71,104,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,0,14,20,0,0,MIN,WE,6,N,,,,Minnesota Lynx,801,1946,437,601,172,492,310,715,531,624,258,536,127,2211,862,2019,435,592,129,376,344,711,537,665,275,487,144,2288,0,0,0,0,0,0,14,20,34,11,6,3,14,9,13,6850,113447
thomast01w,F,0,0,70.0,154,Michigan,,1978-08-29,6,2,MIN,1,0,3,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,0,14,20,0,0,MIN,WE,6,N,,,,Minnesota Lynx,801,1946,437,601,172,492,310,715,531,624,258,536,127,2211,862,2019,435,592,129,376,344,711,537,665,275,487,144,2288,0,0,0,0,0,0,14,20,34,11,6,3,14,9,13,6850,113447
abrossv01w,F,0,0,74.0,169,Connecticut,,1980-07-09,7,0,MIN,34,2,724,263,44,62,106,54,34,1,61,66,241,99,62,41,65,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,jenkica99w,2,1,10,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
abrossv01w,F,0,0,74.0,169,Connecticut,,1980-07-09,7,0,MIN,34,2,724,263,44,62,106,54,34,1,61,66,241,99,62,41,65,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,1,9,14,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
augusse01w,F,0,0,72.0,179,Louisiana State,,1984-04-30,7,0,MIN,34,34,1124,744,15,113,128,50,21,18,71,58,620,283,165,148,85,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,jenkica99w,2,1,10,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
augusse01w,F,0,0,72.0,179,Louisiana State,,1984-04-30,7,0,MIN,34,34,1124,744,15,113,128,50,21,18,71,58,620,283,165,148,85,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,1,9,14,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
duffyme01w,G,0,0,67.0,135,Notre Dame,,1984-07-13,7,0,MIN,31,0,387,105,10,19,29,36,9,0,24,37,92,33,39,27,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,jenkica99w,2,1,10,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
duffyme01w,G,0,0,67.0,135,Notre Dame,,1984-07-13,7,0,MIN,31,0,387,105,10,19,29,36,9,0,24,37,92,33,39,27,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,1,9,14,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
haydeva01w,C,0,0,76.0,240,Florida,,1982-06-05,7,0,MIN,33,3,424,177,41,74,115,19,6,44,44,118,169,68,66,41,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,jenkica99w,2,1,10,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
haydeva01w,C,0,0,76.0,240,Florida,,1982-06-05,7,0,MIN,33,3,424,177,41,74,115,19,6,44,44,118,169,68,66,41,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,1,9,14,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
jacobam01w,G,0,0,68.0,152,Boston College,,1982-06-29,7,0,MIN,34,34,861,279,17,73,90,115,26,2,90,71,214,96,57,47,102,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,jenkica99w,2,1,10,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
jacobam01w,G,0,0,68.0,152,Boston College,,1982-06-29,7,0,MIN,34,34,861,279,17,73,90,115,26,2,90,71,214,96,57,47,102,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,1,9,14,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
jonesch01w,G-F,0,0,69.0,150,Houston,,1982-03-25,7,0,MIN,6,0,38,17,2,3,5,3,1,0,2,3,9,5,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,jenkica99w,2,1,10,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
jonesch01w,G-F,0,0,69.0,150,Houston,,1982-03-25,7,0,MIN,6,0,38,17,2,3,5,3,1,0,2,3,9,5,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,1,9,14,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
lewisty01w,G,0,0,70.0,152,North Carolina State,,1979-05-08,7,0,MIN,19,0,202,46,10,17,27,18,12,5,16,16,55,19,10,7,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,jenkica99w,2,1,10,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
lewisty01w,G,0,0,70.0,152,North Carolina State,,1979-05-08,7,0,MIN,19,0,202,46,10,17,27,18,12,5,16,16,55,19,10,7,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,1,9,14,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
mannkr01w,F,0,0,73.0,185,UC Santa Barbara,,1983-08-10,7,0,MIN,33,33,894,245,23,90,113,94,19,7,50,71,238,92,34,25,96,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,jenkica99w,2,1,10,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
mannkr01w,F,0,0,73.0,185,UC Santa Barbara,,1983-08-10,7,0,MIN,33,33,894,245,23,90,113,94,19,7,50,71,238,92,34,25,96,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,1,9,14,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
ohldeni01w,F-C,0,0,77.0,190,Kansas State,,1982-03-13,7,0,MIN,34,34,870,327,61,129,190,54,20,25,74,99,265,120,131,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,jenkica99w,2,1,10,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
ohldeni01w,F-C,0,0,77.0,190,Kansas State,,1982-03-13,7,0,MIN,34,34,870,327,61,129,190,54,20,25,74,99,265,120,131,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,1,9,14,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
thorbsh01w,G,0,0,69.0,149,Utah,,1982-08-07,7,0,MIN,22,0,141,16,4,14,18,19,4,2,14,11,27,5,8,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,jenkica99w,2,1,10,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
thorbsh01w,G,0,0,69.0,149,Utah,,1982-08-07,7,0,MIN,22,0,141,16,4,14,18,19,4,2,14,11,27,5,8,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,1,9,14,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
williad01w,F-C,0,0,77.0,170,USC,,1977-02-15,7,0,MIN,32,0,488,157,40,109,149,8,25,8,19,60,134,60,69,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,jenkica99w,2,1,10,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
williad01w,F-C,0,0,77.0,170,USC,,1977-02-15,7,0,MIN,32,0,488,157,40,109,149,8,25,8,19,60,134,60,69,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,mcconsu01w,1,9,14,0,0,MIN,WE,7,N,,,,Minnesota Lynx,945,2211,485,681,148,419,340,804,491,654,193,530,113,2523,1004,2314,548,719,179,542,372,832,625,633,308,438,124,2735,0,0,0,0,0,0,10,24,34,8,9,2,15,6,14,6825,109522
abrossv01w,F,0,0,74.0,169,Connecticut,,1980-07-09,8,0,MIN,34,29,843,345,53,97,150,85,44,4,68,86,298,132,43,36,101,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,zierddo99w,0,10,24,0,0,MIN,WE,6,N,,,,Minnesota Lynx,971,2355,531,674,163,496,397,785,596,713,238,561,95,2636,988,2195,614,785,162,461,318,800,565,645,279,529,147,2752,0,0,0,0,0,0,10,24,34,7,10,3,14,8,14,6875,121019
augusse01w,F,0,0,72.0,179,Louisiana State,,1984-04-30,8,0,MIN,34,34,1093,769,37,99,136,79,41,21,83,58,583,296,173,151,62,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,zierddo99w,0,10,24,0,0,MIN,WE,6,N,,,,Minnesota Lynx,971,2355,531,674,163,496,397,785,596,713,238,561,95,2636,988,2195,614,785,162,461,318,800,565,645,279,529,147,2752,0,0,0,0,0,0,10,24,34,7,10,3,14,8,14,6875,121019
brownki01w,G,0,0,70.0,134,Georgia,,1979-01-13,8,1,MIN,3,0,29,11,2,3,5,2,1,1,2,5,9,2,8,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,zierddo99w,0,10,24,0,0,MIN,WE,6,N,,,,Minnesota Lynx,971,2355,531,674,163,496,397,785,596,713,238,561,95,2636,988,2195,614,785,162,461,318,800,565,645,279,529,147,2752,0,0,0,0,0,0,10,24,34,7,10,3,14,8,14,6875,121019
duffyme01w,G,0,0,67.0,135,Notre Dame,,1984-07-13,8,0,MIN,5,0,48,7,2,3,5,7,1,0,4,7,9,1,4,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,zierddo99w,0,10,24,0,0,MIN,WE,6,N,,,,Minnesota Lynx,971,2355,531,674,163,496,397,785,596,713,238,561,95,2636,988,2195,614,785,162,461,318,800,565,645,279,529,147,2752,0,0,0,0,0,0,10,24,34,7,10,3,14,8,14,6875,121019
hardili01w,G,0,0,68.0,139,Duke,,1984-06-12,8,0,MIN,20,20,602,233,15,72,87,78,20,6,47,44,243,86,78,53,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,zierddo99w,0,10,24,0,0,MIN,WE,6,N,,,,Minnesota Lynx,971,2355,531,674,163,496,397,785,596,713,238,561,95,2636,988,2195,614,785,162,461,318,800,565,645,279,529,147,2752,0,0,0,0,0,0,10,24,34,7,10,3,14,8,14,6875,121019
